rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9801,148,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R31;r2=R32;r3=R33","benchmark_rexxcps_levelb_noopt",416
825,2,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | RET_REG(r2)","r1=R43;r2=R6;r3=R44;c1=int:1","trace",18504
826,2,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1)","r1=R21;r2=R12;r3=R22;c1=int:0","trace",16767
827,2,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1)","r1=R23;r2=R29;r3=R14;c1=string@31136;r4=R5","format",253
828,2,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R12;r2=R2;r3=R11;c1=string@31136;c2=label@16261","trace",16243
829,2,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R42;r2=R48;r3=R43;r4=R6;r5=R44;c1=int:1","trace",18501
830,2,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOF_REG(r1) | FADD_REG_REG_REG(r3,r1,r3)","r1=R16;r2=R20;r3=R5","benchmark_rexxcps_levelb_noopt",251
831,2,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1)","r1=R2;r2=R8;r3=R3;r4=R7;c1=int:0","trace",16162
832,2,1,1,5,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r3,c1)","r1=R4;r2=R2;c1=string@31136;c2=label@67;r3=R1","pos",56
833,2,1,1,3,candidate,"SETNUMFUZ_INT(c1) | SETNUMCAS_INT(c2) | SETNUMSTD_INT(c3)","c1=int:0;c2=int:1;c3=int:2","format",0
834,2,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_INT(r2,c4)","c1=int:2;c2=label@18;r1=R64;c3=int:256;r2=R7;c4=int:0","format",4
835,2,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r2,r3,c3)","c1=int:1;r1=R2;c2=int:256;r2=R1;r3=R0;c3=int:7","stem",14
836,2,1,1,5,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r2,r4,c1)","r1=R23;r2=R41;r3=R5;r4=R34;c1=int:1","format",475
837,2,1,1,6,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r5,r6)","r1=R23;r2=R41;r3=R0;r4=R1;r5=R6;r6=R34","format",500
838,2,1,1,6,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_INT_REG(r5,c1,r4)","r1=R9;r2=R10;r3=R13;r4=R19;r5=R14;c1=int:1","trace",16912
839,2,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c1) | LOAD_REG_INT(r3,c3)","r1=R2;c1=int:256;c2=label@54;r2=R66;r3=R15;c3=int:0","format",39
840,2,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c2)","r1=R8;c1=int:0;r2=R0;r3=R4;c2=int:1","pos",41
841,2,2,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1)","r1=R101;c1=int:0;r2=R102;c2=int:256;r3=R103","benchmark_rexxcps_levelb_noopt",2080
842,2,2,1,2,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r1)","r1=R17;r2=R4","benchmark_rexxcps_levelb_noopt",51
843,2,1,1,6,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r4) | APPENDCHAR_REG_REG(r5,r1)","r1=R10;r2=R20;r3=R61;c1=label@1303;r4=R43;r5=R35","format",1291
844,2,1,1,6,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r3) | LOAD_REG_STRING(r5,c1)","r1=R36;r2=R20;r3=R41;r4=R38;r5=R52;c1=string@31136","format",832
845,2,1,1,6,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r1,r5) | BRF_ID_REG(c1,r4)","r1=R10;r2=R23;r3=R41;r4=R49;r5=R25;c1=label@430","format",386
846,2,1,1,4,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BR_ID(c1)","r1=R22;r2=R21;r3=R20;c1=label@16781","trace",16773
847,2,1,1,5,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ILT_REG_REG_REG(r4,r3,r1)","r1=R3;r2=R2;r3=R7;c1=int:0;r4=R12","trace",16165
848,2,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_INT_REG(r4,c2,r3)","r1=R28;r2=R29;r3=R48;c1=int:1;r4=R11;c2=int:0","format",304
849,2,1,1,5,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRCHAR_REG_REG_REG(r4,r2,r3)","r1=R24;r2=R23;r3=R41;c1=int:0;r4=R10","format",380
850,2,1,1,3,candidate,"STRUPPER_REG_REG(r1,r2) | SCOPY_REG_REG(r2,r1) | STRLEN_REG_REG(r3,r2)","r1=R8;r2=R2;r3=R3","trace",16159
851,2,1,1,7,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r3,c1) | ISUB_REG_REG_REG(r5,r6,r4)","r1=R5;r2=R23;r3=R34;r4=R41;c1=int:1;r5=R1;r6=R24","format",478
852,2,1,1,6,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r5) | ICOPY_REG_REG(r6,r4)","r1=R0;r2=R23;r3=R1;r4=R6;r5=R34;r6=R32","format",503
853,2,1,1,7,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_INT_REG(r4,c1,r3) | BLE_ID_REG_INT(c2,r4,c3)","r1=R13;r2=R9;r3=R19;r4=R14;c1=int:1;c2=label@16935;c3=int:0","trace",16915
854,2,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_INT(r3,c3)","r1=R1;r2=R7;c1=label@44;r3=R8;c2=int:256;c3=int:1","pos",31
855,2,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r3,c1) | BRF_ID_REG(c2,r3)","r1=R32;r2=R26;r3=R30;c1=int:0;c2=label@17004","trace",16986
856,2,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | STRUPPER_REG_REG(r3,r4) | SCOPY_REG_REG(r4,r3)","r1=R48;r2=R10;r3=R8;r4=R2","trace",16156
857,2,2,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c1)","r1=R2;r2=R4;r3=R3;r4=R0;c1=string@31136","trace",15675
858,1,1,1,7,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | ISUB_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_INT(r6,r3,c1)","r1=R57;r2=R50;r3=R61;r4=R49;r5=R56;r6=R55;c1=int:1","format",960
859,1,1,1,6,over_3_symbols,"APPENDCHAR_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ICOPY_REG_REG(r4,r5)","r1=R0;r2=R33;r3=R60;c1=string@31136;r4=R41;r5=R32","format",1173
860,1,1,1,4,over_3_symbols,"APPEND_REG_REG(r1,r2) | ENDLIFE_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R0;r2=R60;r3=R37;c1=string@31136","format",1189
861,1,1,1,6,over_3_symbols,"BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3)","c1=label@1861;r1=R22;r2=R27;c2=string@21768;r3=R26;c3=string@424","benchmark_rexxcps_levelb_noopt",394
862,1,1,1,4,over_3_symbols,"BPOFF() | LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R86;c1=string@19192;r2=R85;c2=int:1","benchmark_rexxcps_levelb_noopt",1887
863,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2)","c1=label@1194;r1=R61;r2=R0;r3=R33;r4=R60;c2=string@31136","format",1170
864,1,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3)","c1=label@1045;r1=R67;r2=R27;c2=string@21768;r3=R69;c3=int:1","benchmark_rexxcps_levelb_noopt",1039
865,1,1,1,5,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | BR_ID(c3)","c1=label@21;r1=R109;c2=int:512;r2=R1;c3=label@24","benchmark_rexxcps_levelb_noopt",12
866,1,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_INT(r3,c3)","c1=label@2047;r1=R17;r2=R6;c2=float@10520;r3=R16;c3=int:1","benchmark_rexxcps_levelb_noopt",282
867,1,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","c1=label@1959;r1=R15;r2=R24;c2=int:1;r3=R13;c3=int:256","benchmark_rexxcps_levelb_noopt",295
868,1,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3)","c1=label@264;r1=R17;r2=R16;c2=string@13544;r3=R15;c3=int:1","benchmark_rexxcps_levelb_noopt",214
869,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R3;r2=R4;r3=R7;c1=string@1502952;r4=R5;c2=int:2","trace",15728
870,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R23;r2=R3;r3=R25;c1=string@31136;r4=R24;c2=string@1504352","trace",16083
871,1,1,1,3,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | BR_ID(c1)","r1=R40;r2=R41;c1=label@394","benchmark_rexxcps_levelb_noopt",1855
872,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | FCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R16;r2=R12;r3=R6;r4=R86;c1=int:1","benchmark_rexxcps_levelb_noopt",1959
873,1,1,1,3,candidate,"ENDLIFE_REG(r1) | ITOF_REG(r2) | FDIV_REG_REG_REG(r3,r3,r2)","r1=R18;r2=R3;r3=R5","benchmark_rexxcps_levelb_noopt",264
874,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | SCONCAT_REG_STRING_REG(r3,c1,r2)","r1=R20;r2=R4;r3=R98;c1=string@68560","benchmark_rexxcps_levelb_noopt",2047
875,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r2)","r1=R59;r2=R20;r3=R61;r4=R21","format",998
876,1,1,1,3,candidate,"FADD_REG_REG_REG(r1,r2,r1) | BPOFF() | LOAD_REG_STRING(r2,c1)","r1=R6;r2=R86;c1=string@19192","benchmark_rexxcps_levelb_noopt",1883
877,1,1,1,4,over_3_symbols,"FADD_REG_REG_REG(r1,r2,r1) | INC_REG(r3) | BR_ID(c1)","r1=R5;r2=R16;r3=R18;c1=label@210","benchmark_rexxcps_levelb_noopt",256
878,1,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ITOF_REG(r3)","r1=R12;r2=R6;r3=R86;c1=int:1","benchmark_rexxcps_levelb_noopt",1961
879,1,1,1,6,over_3_symbols,"FDIV_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R5;r2=R3;r3=R20;c1=int:1;r4=R18;c2=int:2","benchmark_rexxcps_levelb_noopt",268
880,1,1,1,6,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | FSUB_REG_REG_REG(r4,r1,r5) | ITOF_REG(r6)","r1=R104;r2=R12;r3=R3;r4=R7;r5=R5;r6=R4","benchmark_rexxcps_levelb_noopt",2111
881,1,1,1,5,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | FTOD_REG(r1) | LOAD_REG_INT(r4,c1)","r1=R100;r2=R98;r3=R11;r4=R102;c1=int:0","benchmark_rexxcps_levelb_noopt",2209
882,1,1,1,7,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_INT(r5,c2)","r1=R11;r2=R7;r3=R4;r4=R103;c1=int:1;r5=R101;c2=int:3","benchmark_rexxcps_levelb_noopt",2121
883,1,1,1,5,over_3_symbols,"FSUB_REG_REG_REG(r1,r2,r3) | ITOF_REG(r4) | FDIV_REG_REG_REG(r5,r1,r4)","r1=R7;r2=R104;r3=R5;r4=R4;r5=R11","benchmark_rexxcps_levelb_noopt",2115
884,1,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | APPENDCHAR_REG_REG(r2,r1) | ISUB_REG_REG_REG(r3,r4,r5)","r1=R50;c1=int:1;r2=R57;r3=R61;r4=R49;r5=R56","format",956
885,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | BR_ID(c2)","r1=R16;r2=R4;c1=label@238;c2=label@233","benchmark_rexxcps_levelb_noopt",230
886,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r3,c2)","r1=R22;r2=R4;c1=label@1861;r3=R27;c2=string@21768","benchmark_rexxcps_levelb_noopt",391
887,1,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R10;r2=R14;c1=label@37;r3=R15;c2=int:256;r4=R1;c3=string@321248","left",22
888,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5)","r1=R41;r2=R32;r3=R20;r4=R60;r5=R2","format",1179
889,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | GETATTRS_REG_REG_INT(r3,r4,c1)","r1=R4;r2=R17;r3=R16;r4=R1;c1=int:0","benchmark_rexxcps_levelb_noopt",53
890,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | ILT_REG_REG_INT(r3,r4,c1)","r1=R3;r2=R15;r3=R17;r4=R4;c1=int:1","benchmark_rexxcps_levelb_noopt",78
891,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r3)","r1=R51;r2=R36;c1=int:53;c2=label@1006;r3=R50","format",865
892,1,1,1,6,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | STRCHAR_REG_REG_REG(r3,r4,r2)","r1=R60;r2=R56;c1=int:0;c2=label@920;r3=R50;r4=R48","format",894
893,1,1,1,6,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4)","r1=R61;r2=R2;c1=int:0;c2=label@1194;r3=R0;r4=R33","format",1166
894,1,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2)","r1=R17;r2=R20;r3=R18;c1=label@2047;r4=R6;c2=float@10520","benchmark_rexxcps_levelb_noopt",278
895,1,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2)","r1=R15;r2=R16;r3=R3;c1=label@1959;r4=R24;c2=int:1","benchmark_rexxcps_levelb_noopt",291
896,1,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2)","r1=R17;r2=R18;r3=R3;c1=label@264;r4=R16;c2=string@13544","benchmark_rexxcps_levelb_noopt",210
897,1,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3)","r1=R56;r2=R49;c1=int:1;r3=R60;c2=int:0;c3=label@920","format",890
898,1,1,1,7,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | BLE_ID_REG_INT(c2,r4,c3)","r1=R61;r2=R49;r3=R56;r4=R55;c1=int:1;c2=label@979;c3=int:0","format",963
899,1,1,1,3,candidate,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r1,r3) | FTOD_REG(r2)","r1=R98;r2=R100;r3=R11","benchmark_rexxcps_levelb_noopt",2207
900,1,1,1,4,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r2,r1) | LOAD_REG_INT(r3,c1)","r1=R3;r2=R5;r3=R20;c1=int:1","benchmark_rexxcps_levelb_noopt",266
901,1,1,1,5,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | FSUB_REG_REG_REG(r4,r2,r5)","r1=R3;r2=R104;r3=R12;r4=R7;r5=R5","benchmark_rexxcps_levelb_noopt",2109
902,1,1,1,5,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r4,c1)","r1=R4;r2=R11;r3=R7;r4=R103;c1=int:1","benchmark_rexxcps_levelb_noopt",2119
903,1,1,1,3,candidate,"ITOF_REG(r1) | FGT_REG_REG_REG(r1,r2,r1) | BRT_ID_REG(c1,r1)","r1=R86;r2=R12;c1=label@1980","benchmark_rexxcps_levelb_noopt",1967
904,1,1,1,3,candidate,"ITOS_REG(r1) | SCONCAT_REG_REG_REG(r2,r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1)","r1=R3;r2=R98;c1=string@68992","benchmark_rexxcps_levelb_noopt",2059
905,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2)","r1=R4;r2=R98;c1=string@68560;c2=string@68704","benchmark_rexxcps_levelb_noopt",2049
906,1,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R7;c1=float@10520;r2=R11;r3=R18;c2=int:1","benchmark_rexxcps_levelb_noopt",201
907,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c3)","r1=R3;c1=int:100;r2=R16;r3=R1;c2=int:0;c3=int:1","benchmark_rexxcps_levelb_noopt",30
908,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r1,r3)","r1=R98;c1=int:1000;r2=R100;r3=R11","benchmark_rexxcps_levelb_noopt",2204
909,1,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOF_REG(r1) | FGT_REG_REG_REG(r1,r2,r1)","r1=R86;c1=int:1;r2=R12","benchmark_rexxcps_levelb_noopt",1964
910,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",15431
911,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | GETATTRS_REG_REG_INT(r3,r4,c2)","r1=R4;c1=int:100;r2=R3;r3=R16;r4=R1;c2=int:0","benchmark_rexxcps_levelb_noopt",27
912,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | RET()","r1=R22;c1=int:0;r2=R30;c2=int:1","trace",16095
913,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1)","r1=R102;c1=int:0;r2=R99;c2=int:5;r3=R101","benchmark_rexxcps_levelb_noopt",2215
914,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4)","r1=R102;c1=int:1;r2=R99;c2=int:5;r3=R100;r4=R12","benchmark_rexxcps_levelb_noopt",2071
915,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | ISUB_REG_REG_INT(r4,r2,c2)","r1=R59;c1=int:48;r2=R49;r3=R48;r4=R56;c2=int:1","format",884
916,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2)","r1=R99;c1=int:5;r2=R100;r3=R12;r4=R101;c2=int:0","benchmark_rexxcps_levelb_noopt",2074
917,1,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2)","r1=R60;c1=string@31136;r2=R41;r3=R32;r4=R20","format",1176
918,1,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | BRF_ID_REG(c3,r2)","r1=R27;c1=string@21768;r2=R69;c2=int:1;c3=label@1054","benchmark_rexxcps_levelb_noopt",1042
919,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | STRLEN_REG_REG(r3,r4)","r1=R57;c1=string@31136;r2=R59;c2=int:48;r3=R49;r4=R48","format",881
920,1,1,1,5,over_3_symbols,"NULL_REG(r1) | BRTPANDT_ID_REG_INT(c1,r2,c2) | COPY_REG_REG(r3,r2)","r1=R8;c1=label@21;r2=R109;c2=int:512;r3=R1","benchmark_rexxcps_levelb_noopt",10
921,1,1,1,4,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1)","r1=R9;r2=R3;c1=int:0;r3=R0","left",58
922,1,1,1,1,candidate,"NULL_REG(r1) | RXVERS_REG(r1) | RET_REG(r1)","r1=R0","version",10
923,1,1,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BR_ID(c3)","r1=R104;r2=R100;c1=string@71304;c2=label@2156;c3=label@2202","benchmark_rexxcps_levelb_noopt",2147
924,1,1,1,3,candidate,"SAY_REG(r1) | ITOF_REG(r2) | FDIV_REG_REG_REG(r1,r3,r2)","r1=R104;r2=R3;r3=R12","benchmark_rexxcps_levelb_noopt",2107
925,1,1,1,4,over_3_symbols,"SAY_REG(r1) | LOAD_REG_INT(r1,c1) | CALL_REG_FUNC_REG(r2,c2,r1)","r1=R18;c1=int:0;r2=R0;c2=func@9400","benchmark_rexxcps_levelb_noopt",176
926,1,1,1,3,candidate,"SAY_REG(r1) | SAY_STRING(c1) | SAY_STRING(c2)","r1=R104;c1=string@520;c2=string@74712","benchmark_rexxcps_levelb_noopt",2245
927,1,1,1,3,candidate,"SAY_STRING(c1) | LOAD_REG_INT(r1,c2) | ITOF_REG(r1)","c1=string@520;r1=R98;c2=int:1000","benchmark_rexxcps_levelb_noopt",2202
928,1,1,1,3,candidate,"SAY_STRING(c1) | SAY_STRING(c2) | RET_INT(c3)","c1=string@520;c2=string@74712;c3=int:0","benchmark_rexxcps_levelb_noopt",2247
929,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_REG(r1,r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | FTOD_REG(r3)","r1=R98;r2=R3;c1=string@68992;r3=R12","benchmark_rexxcps_levelb_noopt",2061
930,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_REG(r1,r2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1)","r1=R104;r2=R98;r3=R97;c1=string@69576","benchmark_rexxcps_levelb_noopt",2099
931,1,1,1,5,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | FTOD_REG(r2) | LOAD_REG_INT(r3,c2)","r1=R98;c1=string@68992;r2=R12;r3=R102;c2=int:1","benchmark_rexxcps_levelb_noopt",2065
932,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | SCONCAT_REG_REG_REG(r1,r1,r2)","r1=R98;c1=string@68704;r2=R3","benchmark_rexxcps_levelb_noopt",2055
933,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | ITOF_REG(r2)","r1=R104;c1=string@69576;r2=R3","benchmark_rexxcps_levelb_noopt",2103
934,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | SAY_STRING(c2)","r1=R104;c1=string@74344;c2=string@520","benchmark_rexxcps_levelb_noopt",2241
935,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r2)","r1=R18;c1=string@8176;c2=string@8568;r2=R14","benchmark_rexxcps_levelb_noopt",160
936,1,1,1,4,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R18;c1=string@8936;r2=R10;c2=int:0","benchmark_rexxcps_levelb_noopt",172
937,1,1,1,5,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r3)","r1=R18;c1=string@8568;r2=R14;c2=string@8936;r3=R10","benchmark_rexxcps_levelb_noopt",166
938,1,1,1,5,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R98;c1=string@68560;r2=R4;c2=string@68704;r3=R3","benchmark_rexxcps_levelb_noopt",2051
939,1,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R48;r2=R20;r3=R57;c1=string@31136;r4=R59;c2=int:48","format",878
