rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,7996,104,8,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R31;r2=R32;r3=R33;r4=R34","benchmark_rexxcps_levelb_noopt",416
333,42,1,1,7,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | GETANDTP_REG_REG_INT(r3,r4,c1) | LOAD_REG_INT(r5,c2)","r1=R11;r2=R13;r3=R3;r4=R20;c1=int:256;r5=R6;c2=int:0","substr",69
334,42,3,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_STRING(r3,c1) | NULL_REG(r4)","r1=R35;r2=R86;r3=R39;c1=string@54000;r4=R89","benchmark_rexxcps_levelb_noopt",1588
335,42,1,1,2,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | NULL_REG(r1) | RET_REG(r1)","c1=int:1;r1=R0","_address",20110
336,42,1,1,8,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_REG_REG(r5,r6,r4) | BLE_ID_REG_INT(c1,r5,c2)","r1=R12;r2=R11;r3=R9;r4=R1;r5=R8;r6=R20;c1=label@247;c2=int:0","substr",224
337,42,2,1,9,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r5)","r1=R49;c1=int:768;r2=R51;c2=int:256;r3=R52;c3=int:512;r4=R47;c4=func@27128;r5=R48","benchmark_rexxcps_levelb_noopt",467
338,42,3,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | BCOPY_REG_REG(r1,r3) | UNLINK_REG(r1)","r1=R23;r2=R31;c1=int:8;r3=R29","_address",9149
339,42,3,1,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | NULL_REG(r3) | SCOPY_REG_REG(r4,r2)","r1=R86;r2=R39;c1=string@54000;r3=R89;r4=R90","benchmark_rexxcps_levelb_noopt",1591
340,40,13,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | INE_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R24;r2=R22;r3=R25;r4=R20;c1=int:0;c2=label@6590","trace",6578
341,40,10,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R5;r2=R4;c1=int:0;r3=R6;c2=int:9","trace",12397
342,40,10,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c2)","r1=R5;r2=R6;c1=int:12;r3=R4;c2=int:0","trace",12393
343,40,9,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c2)","r1=R5;r2=R6;c1=int:13;r3=R4;c2=int:-1","trace",12429
344,40,9,2,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R5;r2=R4;c1=int:-1;r3=R6;c2=int:11","trace",12433
345,37,5,2,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2) | ILT_REG_REG_INT(r4,r5,c1)","r1=R0;c1=int:0;r2=R5;c2=string@31136;r3=R7;r4=R11;r5=R10","left",63
346,37,5,2,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | ILT_REG_REG_INT(r3,r4,c2) | BRF_ID_REG(c3,r3)","r1=R5;c1=string@31136;r2=R7;r3=R11;r4=R10;c2=int:0;c3=label@82","left",66
347,36,4,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R16;r2=R19;r3=R18;r4=R6;r5=R20;c1=int:1","trace",5825
348,36,4,1,7,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_STRING(r5,c2)","r1=R19;r2=R18;r3=R6;r4=R20;c1=int:1;r5=R12;c2=string@321248","trace",5827
349,36,4,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R18;r2=R6;r3=R20;c1=int:1;r4=R12;c2=string@321248;r5=R10;c3=int:0","trace",5829
350,35,4,2,3,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2) | SETNUMCAS_INT(c2) | SETNUMSTD_INT(c3)","c1=int:0;c2=int:1;c3=int:2","benchmark_rexxcps_levelb_noopt",2
351,34,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | INE_REG_REG_INT(r5,r3,c1)","r1=R12;r2=R11;r3=R2;r4=R21;r5=R22;c1=int:0","_address",15814
352,34,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | NULL_REG(r5)","r1=R4;r2=R6;r3=R3;r4=R12;r5=R11","_address",15714
353,34,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | INE_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R11;r2=R2;r3=R21;r4=R22;c1=int:0;c2=label@15830","_address",15816
354,34,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r3,r2)","r1=R6;r2=R3;r3=R12;r4=R11","_address",15716
355,34,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SETOBJUNINIT_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R2;r2=R3;r3=R1;c1=string@323016;r4=R4;c2=int:0","_address",15630
356,34,1,1,7,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r3)","r1=R3;r2=R1;c1=string@323016;r3=R4;c2=int:0;r4=R5;c3=func@13176","_address",15632
357,34,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r2,r1) | NULL_REG(r4)","r1=R3;r2=R12;r3=R11;r4=R18","_address",15718
358,31,3,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2) | ICOPY_REG_REG(r4,r3)","r1=R11;r2=R3;r3=R7;c1=int:-3;r4=R10;c2=int:4","_address",8047
359,31,2,2,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R25;r2=R22;r3=R37;c1=int:17;c2=int:16","trace",6604
360,31,2,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R25;r2=R37;c1=int:16;r3=R22;c2=int:17","trace",6600
361,31,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | BNE_ID_REG_INT(c1,r4,c2)","r1=R5;r2=R7;r3=R8;c1=label@16155;r4=R44;c2=int:1","trace",16136
362,31,2,2,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2) | MINATTRS_REG_REG_INT(r2,r1,c3)","r1=R25;r2=R22;r3=R37;c1=int:17;c2=int:16;c3=int:0","trace",6607
363,30,2,2,8,over_3_symbols,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | IEQ_REG_REG_REG(r2,r4,r5)","c1=label@16937;r1=R30;r2=R31;r3=R10;c2=int:0;c3=label@16908;r4=R19;r5=R29","trace",16894
364,30,15,1,5,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r3,r1) | BR_ID(c2)","r1=R24;r2=R29;c1=int:1;r3=R22;c2=label@17139","trace",17128
365,30,4,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | COPY_REG_REG(r4,r2)","r1=R10;r2=R6;c1=int:5;r3=R7;r4=R3","_address",8035
366,30,15,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4)","r1=R29;c1=int:1;r2=R28;r3=R26;r4=R24","trace",17121
367,30,15,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r1) | ILT_REG_REG_INT(r5,r2,c2)","r1=R26;c1=string@1502760;r2=R27;r3=R28;r4=R25;r5=R24;c2=int:2","trace",17088
368,30,1,1,7,over_3_symbols,"NULL_REG(r1) | BNE_ID_REG_INT(c1,r2,c2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R8;c1=label@16155;r2=R44;c2=int:1;r3=R10;r4=R48;r5=R42","trace",16140
369,30,1,1,8,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BNE_ID_REG_INT(c1,r3,c2) | REQ_REG_REG_REG(r4,r5,r6)","r1=R7;r2=R8;c1=label@16155;r3=R44;c2=int:1;r4=R10;r5=R48;r6=R42","trace",16138
370,30,15,1,6,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c1) | STRLEN_REG_REG(r5,r2)","r1=R25;r2=R28;r3=R2;r4=R26;c1=string@1502760;r5=R27","trace",17083
371,30,15,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r1) | STRLEN_REG_REG(r5,r3)","r1=R28;r2=R2;r3=R26;c1=string@1502760;r4=R27;r5=R25","trace",17085
372,30,2,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R19;r3=R9;r4=R18;c1=int:8","stem",632
373,30,11,2,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","c1=int:1;r1=R3;r2=R2;r3=R15","_address",5793
374,30,11,2,6,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)","c1=int:1;r1=R3;r2=R2;r3=R15;r4=R4;c2=int:3","_address",5795
375,30,15,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1) | BRF_ID_REG(c2,r5)","r1=R27;r2=R28;r3=R25;r4=R26;r5=R24;c1=int:2;c2=label@17109","trace",17091
376,30,15,1,6,over_3_symbols,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4) | ICOPY_REG_REG(r5,r4)","r1=R29;r2=R28;r3=R26;r4=R24;c1=int:1;r5=R22","trace",17124
377,30,3,2,9,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2) | CALL_REG_FUNC_REG(r5,c3,r6)","r1=R45;r2=R0;r3=R46;c1=int:768;r4=R47;c2=int:256;r5=R53;c3=func@27320;r6=R44","benchmark_rexxcps_levelb_noopt",486
378,29,1,1,7,over_3_symbols,"BNE_ID_REG_INT(c1,r1,c2) | REQ_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c1,r2) | RET_REG(r5)","c1=label@16155;r1=R44;c2=int:1;r2=R10;r3=R48;r4=R42;r5=R43","trace",16142
379,29,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2) | BRF_ID_REG(c3,r5)","c1=label@136;r1=R9;r2=R7;r3=R3;r4=R2;r5=R10;c2=int:0;c3=label@84","word",68
380,29,1,1,9,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4) | ILT_REG_REG_INT(r7,r1,c2)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@122;r7=R11;c2=int:0","word",88
381,29,1,1,8,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6) | BRF_ID_REG(c2,r5)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14;c2=label@122","word",84
382,29,1,1,8,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R10;r2=R0;r3=R14;c1=label@122;r4=R11;r5=R5;c2=int:0;c3=label@109","word",92
383,29,1,1,8,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r4,r5,r2) | ILT_REG_REG_INT(r6,r4,c2)","r1=R9;r2=R2;r3=R4;c1=label@136;r4=R7;r5=R3;r6=R10;c2=int:0","word",64
384,29,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1) | RET_REG(r5)","r1=R6;r2=R5;r3=R7;r4=R3;r5=R1","word",109
385,29,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_STRING(r3,c2) | ILT_REG_REG_REG(r4,r5,r6)","r1=R5;c1=int:0;r2=R6;r3=R1;c2=string@31136;r4=R9;r5=R2;r6=R4","word",55
386,29,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c3,r3)","r1=R6;c1=int:0;r2=R1;c2=string@31136;r3=R9;r4=R2;r5=R4;c3=label@136","word",58
387,29,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | FNDNBLNK_REG_REG_REG(r5,r6,r3)","r1=R1;c1=string@31136;r2=R9;r3=R2;r4=R4;c2=label@136;r5=R7;r6=R3","word",61
388,29,3,2,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R0;r2=R2;r3=R3;r4=R4;c1=int:0","_address",13826
389,28,2,1,5,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1) | BCOPY_REG_REG(r1,r4)","r1=R23;r2=R29;r3=R31;c1=int:9;r4=R30","_address",9155
390,28,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r2,r3,c2) | ITOS_REG(r4) | CONCAT_REG_REG_REG(r5,r2,r4)","c1=label@813;r1=R56;r2=R55;r3=R29;c2=string@26552;r4=R30;r5=R59","benchmark_rexxcps_levelb_noopt",716
391,28,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c3) | MINATTRS_REG_REG_INT(r3,r2,c2)","c1=label@5549;r1=R109;r2=R107;r3=R24;c2=int:0;c3=int:1","parseExec",5520
392,28,1,1,9,over_3_symbols,"BRF_ID_REG(c1,r1) | IGT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | GETATTRS_REG_REG_INT(r5,r6,c3)","c1=label@5632;r1=R110;r2=R109;r3=R4;r4=R27;c2=label@5549;r5=R107;r6=R24;c3=int:0","parseExec",5513
393,28,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | IADD_REG_REG_INT(r3,r4,c3) | BR_ID(c4)","c1=label@4671;r1=R110;r2=R120;c2=string@31136;r3=R112;r4=R118;c3=int:1;c4=label@4796","parseExec",4659
394,28,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | FTOD_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c2) | ITOS_REG(r5)","c1=label@821;r1=R50;r2=R52;r3=R45;r4=R29;c2=string@26552;r5=R30","benchmark_rexxcps_levelb_noopt",553
395,28,1,1,6,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | CONCAT_REG_REG_STRING(r2,r4,c1) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r5,r2,r3)","r1=R59;r2=R55;r3=R30;r4=R29;c1=string@26552;r5=R63","benchmark_rexxcps_levelb_noopt",725
396,28,1,1,5,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r4,r1,r3) | CONCAT_REG_REG_STRING(r1,r2,c1)","r1=R55;r2=R29;c1=string@26552;r3=R30;r4=R59","benchmark_rexxcps_levelb_noopt",719
397,28,2,1,6,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r4,r1,r3)","r1=R60;r2=R27;c1=string@26552;r3=R59;c2=int:2;r4=R65","benchmark_rexxcps_levelb_noopt",862
398,28,1,1,5,over_3_symbols,"DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R63;r2=R62;r3=R60;r4=R57;c1=int:3","benchmark_rexxcps_levelb_noopt",768
399,28,2,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r3,c1)","r1=R20;r2=R19;r3=R2;r4=R28;r5=R29;c1=int:0","_address",14086
400,28,2,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R19;r2=R2;r3=R28;r4=R29;c1=int:0;c2=label@14178","_address",14088
401,28,1,1,5,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2)","r1=R48;r2=R52;r3=R47;c1=int:1;c2=int:768","benchmark_rexxcps_levelb_noopt",601
402,28,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R48;r2=R52;c1=string@31304;c2=label@643","benchmark_rexxcps_levelb_noopt",629
403,28,1,1,7,over_3_symbols,"FGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | FTOD_REG(r2) | CONCAT_REG_REG_STRING(r4,r5,c2)","r1=R50;r2=R52;r3=R51;c1=label@821;r4=R45;r5=R29;c2=string@26552","benchmark_rexxcps_levelb_noopt",549
404,28,1,1,7,over_3_symbols,"FLT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r3,r4,c2) | ITOS_REG(r5)","r1=R56;r2=R52;c1=label@813;r3=R55;r4=R29;c2=string@26552;r5=R30","benchmark_rexxcps_levelb_noopt",712
405,28,1,1,6,over_3_symbols,"FTOD_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | ITOS_REG(r4) | CONCAT_REG_REG_REG(r5,r2,r4)","r1=R52;r2=R45;r3=R29;c1=string@26552;r4=R30;r5=R48","benchmark_rexxcps_levelb_noopt",556
406,28,1,1,6,over_3_symbols,"FTOS_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","r1=R48;r2=R47;c1=int:1;c2=int:768;r3=R46;c3=func@30504","benchmark_rexxcps_levelb_noopt",604
407,28,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | MINATTRS_REG_REG_INT(r2,r1,c2) | LINKATTR1_REG_REG_REG(r3,r2,r1) | LOAD_REG_STRING(r4,c3)","r1=R107;c1=int:1;r2=R24;c2=int:0;r3=R106;r4=R105;c3=string@31136","parseExec",5527
408,28,2,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R10;r2=R7;r3=R3;r4=R6;r5=R11","_address",8039
409,28,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r4,r5,c2) | IADD_REG_REG_INT(r4,r4,c3)","r1=R109;r2=R4;r3=R27;c1=label@5549;r4=R107;r5=R24;c2=int:0;c3=int:1","parseExec",5516
410,28,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R110;r2=R116;r3=R118;c1=label@4671;r4=R120;c2=string@31136;r5=R112;c3=int:1","parseExec",4655
411,28,1,1,3,candidate,"ITOD_REG(r1) | DADD_REG_REG_REG(r2,r2,r1) | DCOPY_REG_REG(r3,r2) | DTOS_REG(r3)","r1=R62;r2=R63;r3=R60","benchmark_rexxcps_levelb_noopt",766
412,28,1,1,6,over_3_symbols,"ITOF_REG(r1) | FLT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r3,r4,c2)","r1=R56;r2=R52;c1=label@813;r3=R55;r4=R29;c2=string@26552","benchmark_rexxcps_levelb_noopt",710
413,28,1,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | CONCAT_REG_REG_STRING(r3,r4,c1) | ITOS_REG(r1)","r1=R30;r2=R59;r3=R55;r4=R29;c1=string@26552","benchmark_rexxcps_levelb_noopt",723
414,28,2,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r4,c1) | ITOS_REG(r4)","r1=R30;r2=R46;r3=R48;r4=R53;c1=int:1234","benchmark_rexxcps_levelb_noopt",443
415,28,1,1,6,over_3_symbols,"ITOS_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R45;r2=R46;c1=int:1;r3=R47;r4=R44;c2=int:4","benchmark_rexxcps_levelb_noopt",646
416,28,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | BCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R23;r2=R31;c1=int:8;r3=R29;c2=int:9","_address",9151
417,28,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R23;r2=R31;c1=int:4;r3=R27;c2=int:3","_address",9133
418,28,2,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r3,r1) | UNLINK_REG(r1) | LOAD_REG_INT(r4,c2)","r1=R73;r2=R74;c1=int:2;r3=R41;r4=R69;c2=int:0","benchmark_rexxcps_levelb_noopt",1277
419,28,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r1) | ASSERTTYPE_REG_STRING(r4,c1) | UNLINK_REG(r1)","r1=R38;r2=R43;r3=R2;r4=R37;c1=string@30888","_address",14182
420,28,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | SCOPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R106;r2=R24;r3=R107;r4=R105;c1=string@31136","parseExec",5535
421,28,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOD_REG(r1) | DADD_REG_REG_REG(r2,r2,r1) | DCOPY_REG_REG(r3,r2)","r1=R62;c1=int:1;r2=R63;r3=R60","benchmark_rexxcps_levelb_noopt",763
422,28,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOF_REG(r1) | FEQ_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c2,r1)","r1=R63;c1=int:2;r2=R52;c2=label@813","benchmark_rexxcps_levelb_noopt",799
423,28,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOF_REG(r1) | FLT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c2,r1)","r1=R56;c1=int:5;r2=R52;c2=label@813","benchmark_rexxcps_levelb_noopt",707
424,28,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r4,c2)","r1=R63;c1=int:3;r2=R67;r3=R64;r4=R65;c2=int:2","benchmark_rexxcps_levelb_noopt",1069
425,28,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2)","r1=R45;c1=int:1234;r2=R46;c2=int:1;r3=R47","benchmark_rexxcps_levelb_noopt",643
426,28,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R46;c1=int:1;r2=R47;r3=R44;c2=int:4;r4=R45;c3=int:768","benchmark_rexxcps_levelb_noopt",648
427,28,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2) | BR_ID(c2)","r1=R105;c1=string@31136;r2=R106;c2=label@5632","parseExec",5539
428,28,2,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r4,r3) | ASSERTTYPE_REG_STRING(r4,c2)","r1=R43;r2=R2;c1=int:0;r3=R38;r4=R37;c2=string@30888","_address",14178
